msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#reply:cell_pipe.task:_HEARTBEAT_,1699548538.361862,0.0006659030914306641
received_msg_sizes,reply:cell_pipe.task:_HEARTBEAT_,1699548538.3620129,0.0
request_response,reply:cell_pipe.task:_HEARTBEAT_,1699548538.362129,0.003068208694458008
sfm_send_frame,TcpDriver,1699548540.4513159,0.00011691602412611246
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548540.4513521,0.00035381317138671875
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548540.455703,0.0006933212280273438
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548540.455766,0.0002727508544921875
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548540.45588,6.52919989079237e-05
sfm_send_frame,TcpDriver,1699548540.4572082,6.416699034161866e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548540.4572291,0.00086212158203125
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548540.4622788,0.0005588531494140625
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548540.462334,9.5367431640625e-06
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548540.462451,7.199999527074397e-05
sfm_send_frame,TcpDriver,1699548540.567007,0.0002051659976132214
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548540.567072,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548540.5735948,0.0008759498596191406
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548540.573652,0.0008907318115234375
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548540.5737972,7.133299368433654e-05
sfm_send_frame,TcpDriver,1699548540.575535,5.85830130148679e-05
sent_msg_sizes,req:cell_pipe.task:train,1699548540.575553,0.0009860992431640625
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#reply:cell_pipe.task:train,1699548540.576614,0.0003249645233154297
received_msg_sizes,reply:cell_pipe.task:train,1699548540.576652,0.0
request_response,reply:cell_pipe.task:train,1699548540.576682,0.0014050006866455078
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#req:cell_pipe.task:_HEARTBEAT_,1699548540.804398,0.00038123130798339844
received_msg_sizes,req:cell_pipe.task:_HEARTBEAT_,1699548540.8044522,9.5367431640625e-06
request_processing,req:cell_pipe.task:_HEARTBEAT_,1699548540.8045561,3.7999998312443495e-05
sfm_send_frame,TcpDriver,1699548540.804651,4.933300078846514e-05
sent_msg_sizes,reply:cell_pipe.task:_HEARTBEAT_,1699548540.804665,0.0
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#req:cell_pipe.task:train,1699548540.8683069,0.0006639957427978516
received_msg_sizes,req:cell_pipe.task:train,1699548540.8683589,0.000339508056640625
request_processing,req:cell_pipe.task:train,1699548540.868929,4.1000021155923605e-05
sfm_send_frame,TcpDriver,1699548540.8691761,0.00019383299513719976
sent_msg_sizes,reply:cell_pipe.task:train,1699548540.869191,0.0
sfm_send_frame,TcpDriver,1699548544.372142,0.0003757079830393195
sent_msg_sizes,req:cell_pipe.task:_HEARTBEAT_,1699548544.372232,9.5367431640625e-06
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#reply:cell_pipe.task:_HEARTBEAT_,1699548544.3736808,0.0004820823669433594
received_msg_sizes,reply:cell_pipe.task:_HEARTBEAT_,1699548544.37378,0.0
request_response,reply:cell_pipe.task:_HEARTBEAT_,1699548544.3738549,0.002482891082763672
sfm_send_frame,TcpDriver,1699548544.417911,0.00010820801253430545
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548544.417943,0.00035381317138671875
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548544.4210129,0.000659942626953125
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548544.42107,0.0002727508544921875
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548544.4211771,6.370799383148551e-05
sfm_send_frame,TcpDriver,1699548544.422594,6.650001159869134e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548544.4226172,0.00086212158203125
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548544.425992,0.0005249977111816406
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548544.4260411,9.5367431640625e-06
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548544.4261298,5.258299643173814e-05
sfm_send_frame,TcpDriver,1699548544.527526,6.562500493600965e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548544.527551,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548544.529738,0.0004100799560546875
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548544.5297742,0.0008907318115234375
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548544.5298402,3.7915975553914905e-05
sfm_send_frame,TcpDriver,1699548544.53104,3.941697650589049e-05
sent_msg_sizes,req:cell_pipe.task:train,1699548544.531053,0.0009860992431640625
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#reply:cell_pipe.task:train,1699548544.531806,0.00021791458129882812
received_msg_sizes,reply:cell_pipe.task:train,1699548544.531847,0.0
request_response,reply:cell_pipe.task:train,1699548544.531876,0.000988006591796875
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#req:cell_pipe.task:train,1699548544.79185,0.0004830360412597656
received_msg_sizes,req:cell_pipe.task:train,1699548544.791905,0.000339508056640625
request_processing,req:cell_pipe.task:train,1699548544.792348,3.5958015359938145e-05
sfm_send_frame,TcpDriver,1699548544.792452,5.262502236291766e-05
sent_msg_sizes,reply:cell_pipe.task:train,1699548544.7924669,0.0
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#req:cell_pipe.task:_HEARTBEAT_,1699548545.887558,0.0006940364837646484
received_msg_sizes,req:cell_pipe.task:_HEARTBEAT_,1699548545.8876522,9.5367431640625e-06
request_processing,req:cell_pipe.task:_HEARTBEAT_,1699548545.8878121,5.775000317953527e-05
sfm_send_frame,TcpDriver,1699548545.887959,7.329101208597422e-05
sent_msg_sizes,reply:cell_pipe.task:_HEARTBEAT_,1699548545.887978,0.0
sfm_send_frame,TcpDriver,1699548546.398466,0.00010062498040497303
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.3985002,0.00035381317138671875
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548546.401597,0.0006897449493408203
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.4016662,0.0002727508544921875
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.40178,6.541601032949984e-05
sfm_send_frame,TcpDriver,1699548546.403307,0.0001975419872906059
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.403323,0.00086212158203125
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548546.406241,0.00047326087951660156
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.406282,9.5367431640625e-06
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.406357,4.33750101365149e-05
sfm_send_frame,TcpDriver,1699548546.512575,6.995900184847414e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.512597,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548546.5140128,0.0004649162292480469
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.514057,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.5141382,4.983300459571183e-05
sfm_send_frame,TcpDriver,1699548546.6204789,9.295798372477293e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.6205068,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548546.623107,0.0004391670227050781
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.62314,0.0008907318115234375
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548546.623203,3.600001218728721e-05
sfm_send_frame,TcpDriver,1699548546.6243782,4.1417020838707685e-05
sent_msg_sizes,req:cell_pipe.task:train,1699548546.6243892,0.0009860992431640625
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#reply:cell_pipe.task:train,1699548546.6256251,0.0003979206085205078
received_msg_sizes,reply:cell_pipe.task:train,1699548546.625661,0.0
request_response,reply:cell_pipe.task:train,1699548546.625689,0.0014870166778564453
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#req:cell_pipe.task:train,1699548546.966615,0.0005900859832763672
received_msg_sizes,req:cell_pipe.task:train,1699548546.966679,0.000339508056640625
request_processing,req:cell_pipe.task:train,1699548546.967173,4.1292019886896014e-05
sfm_send_frame,TcpDriver,1699548546.967284,5.5415992392227054e-05
sent_msg_sizes,reply:cell_pipe.task:train,1699548546.967299,0.0
sfm_send_frame,TcpDriver,1699548550.385008,0.00048675001016817987
sent_msg_sizes,req:cell_pipe.task:_HEARTBEAT_,1699548550.3851058,9.5367431640625e-06
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#reply:cell_pipe.task:_HEARTBEAT_,1699548550.386899,0.0006449222564697266
received_msg_sizes,reply:cell_pipe.task:_HEARTBEAT_,1699548550.387007,0.0
request_response,reply:cell_pipe.task:_HEARTBEAT_,1699548550.3870962,0.0030710697174072266
sfm_send_frame,TcpDriver,1699548550.467233,8.637501741759479e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.467262,0.00035381317138671875
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548550.469152,0.0005629062652587891
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.469205,0.0002727508544921875
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.469305,5.775000317953527e-05
sfm_send_frame,TcpDriver,1699548550.470268,4.8124988097697496e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.470284,0.00086212158203125
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548550.47278,0.00041484832763671875
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.4728162,9.5367431640625e-06
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.4728801,3.654201282188296e-05
sfm_send_frame,TcpDriver,1699548550.576712,0.00013304100139066577
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.576751,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548550.579485,0.0007040500640869141
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.579564,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.5797062,8.062497363425791e-05
sfm_send_frame,TcpDriver,1699548550.686218,0.0001451660064049065
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.6862552,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548550.688131,0.0004711151123046875
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.688164,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.688241,4.9583992222324014e-05
sfm_send_frame,TcpDriver,1699548550.7947378,0.00011016600183211267
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.794778,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548550.7969122,0.000431060791015625
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.796951,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.797025,4.149999585933983e-05
sfm_send_frame,TcpDriver,1699548550.9031649,8.545900345779955e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.9031959,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548550.905115,0.0005269050598144531
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.905169,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548550.905268,5.7416007621213794e-05
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#req:cell_pipe.task:_HEARTBEAT_,1699548550.958772,0.0008800029754638672
received_msg_sizes,req:cell_pipe.task:_HEARTBEAT_,1699548550.958834,9.5367431640625e-06
request_processing,req:cell_pipe.task:_HEARTBEAT_,1699548550.958965,5.2458985010161996e-05
sfm_send_frame,TcpDriver,1699548550.959272,0.00024049999774433672
sent_msg_sizes,reply:cell_pipe.task:_HEARTBEAT_,1699548550.959291,0.0
sfm_send_frame,TcpDriver,1699548551.011428,7.770900265313685e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548551.0114539,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548551.01397,0.000614166259765625
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548551.0140328,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548551.014148,6.591700366698205e-05
sfm_send_frame,TcpDriver,1699548551.116135,4.875002196058631e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548551.11615,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548551.11787,0.00033402442932128906
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548551.1179001,0.0008907318115234375
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548551.117953,3.070899401791394e-05
sfm_send_frame,TcpDriver,1699548551.118987,2.820801455527544e-05
sent_msg_sizes,req:cell_pipe.task:train,1699548551.118998,0.0009860992431640625
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#reply:cell_pipe.task:train,1699548551.1195729,0.00018095970153808594
received_msg_sizes,reply:cell_pipe.task:train,1699548551.119595,0.0
request_response,reply:cell_pipe.task:train,1699548551.119613,0.0007441043853759766
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#req:cell_pipe.task:train,1699548551.422533,0.0015571117401123047
received_msg_sizes,req:cell_pipe.task:train,1699548551.422712,0.000339508056640625
request_processing,req:cell_pipe.task:train,1699548551.423407,4.833302227780223e-05
sfm_send_frame,TcpDriver,1699548551.423562,8.995798998512328e-05
sent_msg_sizes,reply:cell_pipe.task:train,1699548551.423572,0.0
sfm_send_frame,TcpDriver,1699548554.447904,0.00011083300341852009
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.447944,0.00035381317138671875
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548554.4516249,0.0007770061492919922
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.451703,0.0002727508544921875
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.4518762,7.504099630750716e-05
sfm_send_frame,TcpDriver,1699548554.453367,6.037499406374991e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.453386,0.00086212158203125
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548554.457925,0.0005719661712646484
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.457977,9.5367431640625e-06
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.458069,5.412500468082726e-05
sfm_send_frame,TcpDriver,1699548554.564395,9.41669859457761e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.5644228,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548554.56669,0.0005860328674316406
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.566773,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.5669498,6.904100882820785e-05
sfm_send_frame,TcpDriver,1699548554.6733172,0.00015670800348743796
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.673343,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548554.676069,0.0005960464477539062
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.676115,0.0008907318115234375
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548554.676198,4.808299127034843e-05
sfm_send_frame,TcpDriver,1699548554.67782,6.200000643730164e-05
sent_msg_sizes,req:cell_pipe.task:train,1699548554.6778371,0.0009860992431640625
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#reply:cell_pipe.task:train,1699548554.678698,0.00022482872009277344
received_msg_sizes,reply:cell_pipe.task:train,1699548554.678732,0.0
request_response,reply:cell_pipe.task:train,1699548554.67876,0.0011670589447021484
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#req:cell_pipe.task:train,1699548554.952474,0.0005648136138916016
received_msg_sizes,req:cell_pipe.task:train,1699548554.952533,0.000339508056640625
request_processing,req:cell_pipe.task:train,1699548554.9529889,3.770901821553707e-05
sfm_send_frame,TcpDriver,1699548554.9530969,5.608299397863448e-05
sent_msg_sizes,reply:cell_pipe.task:train,1699548554.9531121,0.0
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#req:cell_pipe.task:_HEARTBEAT_,1699548556.030453,0.002608060836791992
received_msg_sizes,req:cell_pipe.task:_HEARTBEAT_,1699548556.0305479,9.5367431640625e-06
request_processing,req:cell_pipe.task:_HEARTBEAT_,1699548556.030716,5.791601142846048e-05
sfm_send_frame,TcpDriver,1699548556.030901,0.00010287499753758311
sent_msg_sizes,reply:cell_pipe.task:_HEARTBEAT_,1699548556.0309298,0.0
sfm_send_frame,TcpDriver,1699548556.3989918,0.00010075001046061516
sent_msg_sizes,req:cell_pipe.task:_HEARTBEAT_,1699548556.399033,9.5367431640625e-06
msg_travel,site_a_da1c729a-6d30-4772-adb2-5ccec75fe270_active#reply:cell_pipe.task:_HEARTBEAT_,1699548556.399881,0.0004742145538330078
received_msg_sizes,reply:cell_pipe.task:_HEARTBEAT_,1699548556.399946,0.0
request_response,reply:cell_pipe.task:_HEARTBEAT_,1699548556.399997,0.0012516975402832031
sfm_send_frame,TcpDriver,1699548556.432891,7.804101915098727e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.432919,0.000308990478515625
sfm_send_frame,TcpDriver,1699548556.448353,6.604200461879373e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.448374,0.00035381317138671875
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548556.451091,0.000698089599609375
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.451156,0.0002727508544921875
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.451287,7.441698107868433e-05
sfm_send_frame,TcpDriver,1699548556.452857,6.941700121387839e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.452878,0.00086212158203125
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548556.456285,0.0005278587341308594
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.456327,9.5367431640625e-06
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.456406,4.479201743379235e-05
sfm_send_frame,TcpDriver,1699548556.5621812,6.64590043015778e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.562211,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548556.563475,0.00035309791564941406
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.563505,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.5635579,3.0416005756706e-05
sfm_send_frame,TcpDriver,1699548556.667844,0.00037616697954945266
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.667925,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548556.671703,0.0006639957427978516
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.671756,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.6718621,6.091699469834566e-05
sfm_send_frame,TcpDriver,1699548556.779385,0.00015508299111388624
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.779438,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548556.7828,0.0007932186126708984
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.782876,0.00034809112548828125
request_processing@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.783023,8.429199806414545e-05
sfm_send_frame,TcpDriver,1699548556.889579,9.329200838692486e-05
sent_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.889605,0.00040435791015625
msg_travel@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,server.da1c729a-6d30-4772-adb2-5ccec75fe270#req:sm__STREAM:sm__DATA,1699548556.891636,0.0006101131439208984
received_msg_sizes@a1.da1c729a-6d30-4772-adb2-5ccec75fe270,req:sm__STREAM:sm__DATA,1699548556.891689,0.00034809112548828125
